run_id,mode,stage,c_label,kappa,tier,u_const,seed,block_idx,u_t,schedule_phase,block_in_primary_set,primary_exclusion_reason,block_rho,raw_Psi_meanI_state,raw_Psi_persistence_I,analytic_realized_delta_p_driven,mean_p_become,mean_slope,q05_slope,tail_mass,p_min,p_max,prop_I_full_surface,prop_I_masked_diagnostic
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,5,0.1,2,True,,0.41185599999999994,0.0024197012618421498,0.006911014934789828,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,6,0.0,0,True,,0.39974399999999993,0.00042957265095705825,-0.0065307813792352875,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,7,0.05,1,True,,0.40588799999999997,-0.0025419213835004935,-0.00825907445806509,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,8,0.1,2,True,,0.412848,0.002891747320007312,0.004788769642645689,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,9,0.0,0,True,,0.397648,-0.0008988119600600136,-0.003389943010654528,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,10,0.05,1,True,,0.40803200000000006,0.0002259490974014565,0.00699029923082149,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,11,0.1,2,True,,0.41176,0.0033507908297554425,-0.0036686290163742506,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,12,0.0,0,True,,0.40041600000000005,-0.0036339020486226025,0.0067642419257680116,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,13,0.05,1,True,,0.407856,-0.0049127033663931,-0.011965610570021342,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,14,0.1,2,True,,0.41144,0.0003718511396422227,-0.0004358604157018724,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
