run_id,block_idx,M_block,g_E_value,pre_bound_term,post_bound_term,Delta_j,bound_ratio,bound_active,realized_block_rho,raw_Psi_meanI_state_block,raw_Psi_persistence_I_block
R_E_bounded_km0_7599_dm0_4418_s137,6,0.3642,-31.2068,13.7882,0.4418,-0.4418,1.0,True,0.4666,0.0073,-0.043
R_E_bounded_km0_7599_dm0_4418_s137,7,0.4666,27.375,-12.0952,-0.4418,-0.4418,1.0,True,0.367,0.0001,-0.0416
R_E_bounded_km0_7599_dm0_4418_s137,8,0.367,-29.5955,13.0763,0.4418,-0.4418,1.0,True,0.4665,0.0079,-0.0467
R_E_bounded_km0_7599_dm0_4418_s137,9,0.4665,27.3109,-12.0669,-0.4418,-0.4418,1.0,True,0.365,0.002,-0.0339
R_E_bounded_km0_7599_dm0_4418_s137,10,0.365,-30.749,13.5859,0.4418,-0.4418,1.0,True,0.466,0.0054,-0.028
R_E_bounded_km0_7599_dm0_4418_s137,11,0.466,27.018,-11.9374,-0.4418,-0.4418,1.0,True,0.3649,0.0018,-0.0345
R_E_bounded_km0_7599_dm0_4418_s137,12,0.3649,-30.7765,13.5981,0.4418,-0.4418,1.0,True,0.4673,0.0074,-0.0351
R_E_bounded_km0_7599_dm0_4418_s137,13,0.4673,27.8053,-12.2853,-0.4418,-0.4418,1.0,True,0.3651,0.0,-0.0437
R_E_bounded_km0_7599_dm0_4418_s137,14,0.3651,-30.7033,13.5657,0.4418,-0.4418,1.0,True,0.4677,0.0108,-0.0423
R_E_bounded_km0_7599_dm0_4418_s137,15,0.4677,28.0342,-12.3864,-0.4418,-0.4418,1.0,True,0.3657,0.0001,-0.0388
R_E_bounded_km0_7599_dm0_4418_s256,0,0.4187,0.0,-0.0,-0.0,-0.4418,0.0,False,0.4239,0.0072,-0.0438
R_E_bounded_km0_7599_dm0_4418_s256,1,0.4239,2.9682,-1.3115,-0.4395,-0.4418,0.9947,True,0.3668,-0.0027,-0.0574
R_E_bounded_km0_7599_dm0_4418_s256,2,0.3668,-29.7145,13.1289,0.4418,-0.4418,1.0,True,0.4683,0.0088,-0.0417
R_E_bounded_km0_7599_dm0_4418_s256,3,0.4683,28.3546,-12.528,-0.4418,-0.4418,1.0,True,0.3681,0.0004,-0.0385
R_E_bounded_km0_7599_dm0_4418_s256,4,0.3681,-28.9455,12.7891,0.4418,-0.4418,1.0,True,0.4665,0.0115,-0.025
R_E_bounded_km0_7599_dm0_4418_s256,5,0.4665,27.3384,-12.079,-0.4418,-0.4418,1.0,True,0.3622,-0.0017,-0.0685
R_E_bounded_km0_7599_dm0_4418_s256,6,0.3622,-32.3694,14.3019,0.4418,-0.4418,1.0,True,0.4659,0.0042,-0.0354
R_E_bounded_km0_7599_dm0_4418_s256,7,0.4659,26.9631,-11.9132,-0.4418,-0.4418,1.0,True,0.3683,0.0002,-0.0556
R_E_bounded_km0_7599_dm0_4418_s256,8,0.3683,-28.8723,12.7567,0.4418,-0.4418,1.0,True,0.4672,0.0117,-0.0473
R_E_bounded_km0_7599_dm0_4418_s256,9,0.4672,27.7412,-12.257,-0.4418,-0.4418,1.0,True,0.367,-0.0039,-0.036
R_E_bounded_km0_7599_dm0_4418_s256,10,0.367,-29.5955,13.0763,0.4418,-0.4418,1.0,True,0.4653,0.0063,-0.0428
R_E_bounded_km0_7599_dm0_4418_s256,11,0.4653,26.6518,-11.7756,-0.4418,-0.4418,1.0,True,0.3654,-0.0017,-0.0494
R_E_bounded_km0_7599_dm0_4418_s256,12,0.3654,-30.5385,13.4929,0.4418,-0.4418,1.0,True,0.4665,0.009,-0.0387
R_E_bounded_km0_7599_dm0_4418_s256,13,0.4665,27.3109,-12.0669,-0.4418,-0.4418,1.0,True,0.3627,0.0047,-0.044
R_E_bounded_km0_7599_dm0_4418_s256,14,0.3627,-32.0582,14.1644,0.4418,-0.4418,1.0,True,0.4667,0.0066,-0.0113
R_E_bounded_km0_7599_dm0_4418_s256,15,0.4667,27.4208,-12.1154,-0.4418,-0.4418,1.0,True,0.3657,-0.0016,-0.0565
R_E_bounded_km0_7599_dm0_4418_s1024,0,0.4187,0.0,-0.0,-0.0,-0.4418,0.0,False,0.424,0.0024,-0.0487
R_E_bounded_km0_7599_dm0_4418_s1024,1,0.424,2.9957,-1.3236,-0.4396,-0.4418,0.995,True,0.3662,-0.0006,-0.0568
R_E_bounded_km0_7599_dm0_4418_s1024,2,0.3662,-30.0716,13.2866,0.4418,-0.4418,1.0,True,0.4656,0.0119,-0.0282
R_E_bounded_km0_7599_dm0_4418_s1024,3,0.4656,26.8257,-11.8525,-0.4418,-0.4418,1.0,True,0.3655,0.0003,-0.0528
R_E_bounded_km0_7599_dm0_4418_s1024,4,0.3655,-30.4652,13.4605,0.4418,-0.4418,1.0,True,0.4668,0.0088,-0.0319
R_E_bounded_km0_7599_dm0_4418_s1024,5,0.4668,27.5307,-12.1639,-0.4418,-0.4418,1.0,True,0.3666,-0.0003,-0.049
R_E_bounded_km0_7599_dm0_4418_s1024,6,0.3666,-29.8152,13.1734,0.4418,-0.4418,1.0,True,0.47,0.0074,-0.0373
R_E_bounded_km0_7599_dm0_4418_s1024,7,0.47,29.3433,-12.9648,-0.4418,-0.4418,1.0,True,0.3626,-0.0005,-0.0294
R_E_bounded_km0_7599_dm0_4418_s1024,8,0.3626,-32.1131,14.1886,0.4418,-0.4418,1.0,True,0.4642,0.0088,-0.0309
R_E_bounded_km0_7599_dm0_4418_s1024,9,0.4642,26.0201,-11.4965,-0.4418,-0.4418,1.0,True,0.3661,-0.0028,-0.0553
R_E_bounded_km0_7599_dm0_4418_s1024,10,0.3661,-30.1357,13.3149,0.4418,-0.4418,1.0,True,0.4668,0.008,-0.0411
R_E_bounded_km0_7599_dm0_4418_s1024,11,0.4668,27.4849,-12.1437,-0.4418,-0.4418,1.0,True,0.3647,-0.0003,-0.0488
R_E_bounded_km0_7599_dm0_4418_s1024,12,0.3647,-30.9321,13.6668,0.4418,-0.4418,1.0,True,0.4667,0.0094,-0.0457
R_E_bounded_km0_7599_dm0_4418_s1024,13,0.4667,27.4391,-12.1235,-0.4418,-0.4418,1.0,True,0.3671,-0.0022,-0.0736
R_E_bounded_km0_7599_dm0_4418_s1024,14,0.3671,-29.5314,13.048,0.4418,-0.4418,1.0,True,0.4691,0.0085,-0.0347
R_E_bounded_km0_7599_dm0_4418_s1024,15,0.4691,28.8306,-12.7383,-0.4418,-0.4418,1.0,True,0.3666,0.0005,-0.0532
R_E_bounded_km0_7599_dm0_4418_s31415,0,0.4187,0.0,-0.0,-0.0,-0.4418,0.0,False,0.4184,0.0001,-0.0336
R_E_bounded_km0_7599_dm0_4418_s31415,1,0.4184,-0.1719,0.0759,0.0752,-0.4418,0.1702,False,0.4256,0.0057,-0.0323
R_E_bounded_km0_7599_dm0_4418_s31415,2,0.4256,3.9569,-1.7483,-0.4415,-0.4418,0.9993,True,0.3655,0.0001,-0.0594
R_E_bounded_km0_7599_dm0_4418_s31415,3,0.3655,-30.4652,13.4605,0.4418,-0.4418,1.0,True,0.4663,0.0046,-0.04
R_E_bounded_km0_7599_dm0_4418_s31415,4,0.4663,27.2285,-12.0305,-0.4418,-0.4418,1.0,True,0.3649,0.0006,-0.064
R_E_bounded_km0_7599_dm0_4418_s31415,5,0.3649,-30.7857,13.6021,0.4418,-0.4418,1.0,True,0.4668,0.0095,-0.0334
R_E_bounded_km0_7599_dm0_4418_s31415,6,0.4668,27.4849,-12.1437,-0.4418,-0.4418,1.0,True,0.3637,0.0008,-0.0522
R_E_bounded_km0_7599_dm0_4418_s31415,7,0.3637,-31.4997,13.9176,0.4418,-0.4418,1.0,True,0.4662,0.0068,-0.0518
R_E_bounded_km0_7599_dm0_4418_s31415,8,0.4662,27.1553,-11.9981,-0.4418,-0.4418,1.0,True,0.3644,0.002,-0.0537
R_E_bounded_km0_7599_dm0_4418_s31415,9,0.3644,-31.0969,13.7396,0.4418,-0.4418,1.0,True,0.4644,0.0087,-0.0449
R_E_bounded_km0_7599_dm0_4418_s31415,10,0.4644,26.1391,-11.5491,-0.4418,-0.4418,1.0,True,0.3663,-0.0009,-0.0459
R_E_bounded_km0_7599_dm0_4418_s31415,11,0.3663,-29.9983,13.2543,0.4418,-0.4418,1.0,True,0.4657,0.0127,-0.0435
R_E_bounded_km0_7599_dm0_4418_s31415,12,0.4657,26.8898,-11.8808,-0.4418,-0.4418,1.0,True,0.3644,-0.0036,-0.0403
R_E_bounded_km0_7599_dm0_4418_s31415,13,0.3644,-31.0878,13.7356,0.4418,-0.4418,1.0,True,0.4672,0.0039,-0.0519
R_E_bounded_km0_7599_dm0_4418_s31415,14,0.4672,27.7504,-12.261,-0.4418,-0.4418,1.0,True,0.3653,-0.0017,-0.0453
R_E_bounded_km0_7599_dm0_4418_s31415,15,0.3653,-30.5843,13.5131,0.4418,-0.4418,1.0,True,0.4707,0.0067,-0.051
