run_id,base_sign,kappa,target_d,alpha,seed,window_start,Psi_meanI_state,Psi_meanI_state_z,Psi_persistence_I,Psi_persistence_I_z,relative_drift,rho_cv,rho_range_over_mean,mean_rho,Steady_State_Candidate,Lifted_Activation_Candidate,mean_active_state_variance,persistence_std,extinction_degenerate,saturation_degenerate,LowLow_Nondegenerate_Candidate
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,300,0.0001,0.5607,-0.0007,-0.0479,1.4825,0.9756,3.0697,0.3258,False,True,0.1186,0.0222,False,False,True
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,0,0.0003,0.7316,-0.0433,-4.4123,0.9948,0.6901,2.5595,0.3313,False,True,0.1693,0.0395,False,False,False
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,25,0.0004,0.89,-0.0376,-3.3473,0.4808,0.7006,2.6026,0.3842,False,True,0.1641,0.0334,False,False,False
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,50,0.0018,2.7483,-0.0117,-1.2467,1.4613,0.9727,3.0865,0.324,False,True,0.1197,0.0224,False,False,False
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,75,0.0011,1.8932,0.0178,1.7043,1.3754,0.979,3.0715,0.3256,False,True,0.118,0.0219,False,False,True
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,100,0.0009,1.4007,0.0023,0.1916,1.4769,0.9763,3.0662,0.3261,False,True,0.1184,0.0225,False,False,True
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,125,0.0011,1.6605,0.0113,1.2117,1.363,0.9769,3.0732,0.3254,False,True,0.1185,0.0221,False,False,True
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,150,0.001,1.5672,0.0071,0.9201,1.4911,0.977,3.0737,0.3253,False,True,0.1185,0.0227,False,False,True
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,175,0.0021,2.9854,-0.0038,-0.4347,1.3649,0.9776,3.078,0.3249,False,True,0.1185,0.0219,False,False,False
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,200,0.002,3.0253,-0.0047,-0.5684,1.4751,0.9779,3.0786,0.3248,False,True,0.1184,0.0226,False,False,False
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,225,0.0013,1.6421,-0.0007,-0.0307,1.3726,0.9782,3.0759,0.3251,False,True,0.1183,0.0221,False,False,True
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,250,0.0011,1.7634,-0.0009,0.0798,1.4773,0.9767,3.0724,0.3255,False,True,0.1185,0.0225,False,False,True
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,275,-0.0009,-0.8657,0.0141,1.481,1.3708,0.9762,3.0662,0.3261,False,True,0.1184,0.0218,False,False,True
R_E_km0_7599_am0_4418_s1024,-,-0.7599,0.1,-0.4418,1024,300,-0.0011,-1.1462,0.0015,0.2199,1.4731,0.977,3.0674,0.326,False,True,0.1183,0.0219,False,False,True
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,0,-0.0014,-1.1102,-0.0368,-3.8362,0.3643,0.3677,1.6281,0.4206,False,True,0.2198,0.0438,False,False,False
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,25,-0.0015,-1.3018,-0.0333,-3.2678,0.9681,0.7338,2.7377,0.32,False,True,0.1625,0.0384,False,False,False
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,50,-0.0028,-2.52,-0.0383,-3.939,0.6409,0.7429,2.687,0.3722,False,True,0.1572,0.0319,False,False,False
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,75,-0.0006,-0.3223,-0.0045,-0.3864,1.4718,0.9717,3.0797,0.3247,False,True,0.1197,0.0225,False,False,True
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,100,-0.0003,-0.1061,-0.0173,-1.6449,1.3733,0.9771,3.0735,0.3254,False,True,0.1184,0.0218,False,False,True
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,125,-0.0005,-0.4019,-0.0119,-1.0436,1.4783,0.9764,3.0717,0.3256,False,True,0.1185,0.0225,False,False,True
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,150,-0.0004,-0.2742,-0.0107,-1.1766,1.3681,0.9771,3.0725,0.3255,False,True,0.1184,0.022,False,False,True
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,175,0.0,0.2122,-0.0014,0.0222,1.4794,0.9762,3.0707,0.3257,False,True,0.1185,0.0228,False,False,True
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,200,0.0008,1.3369,-0.005,-0.4496,1.3664,0.977,3.0735,0.3254,False,True,0.1185,0.0218,False,False,True
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,225,0.0008,1.3131,-0.0108,-0.9393,1.4815,0.9772,3.074,0.3253,False,True,0.1184,0.0223,False,False,True
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,250,-0.0004,-0.274,-0.0106,-1.1498,1.3681,0.9771,3.0724,0.3255,False,True,0.1184,0.0214,False,False,True
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,275,-0.0009,-0.976,-0.0159,-1.6259,1.476,0.9776,3.0727,0.3254,False,True,0.1183,0.0216,False,False,True
R_E_km0_7599_am0_4418_s31415,-,-0.7599,0.1,-0.4418,31415,300,-0.0025,-2.8034,-0.0047,-0.3637,1.3701,0.9775,3.0677,0.326,False,True,0.1182,0.0217,False,False,False
