run_id,mode,stage,c_label,kappa,tier,u_const,seed,window_start_tick,window_start_block,window_start_schedule_phase,window_in_primary_family,primary_exclusion_reason,window_mean_rho,raw_Psi_meanI_state,Psi_meanI_state_z,raw_Psi_persistence_I,Psi_persistence_I_z,relative_drift,rho_cv,rho_range_over_mean,mean_active_state_variance,persistence_std,Steady_State_Candidate_APPARATUS_ONLY,Lifted_Activation_Candidate_APPARATUS_ONLY,extinction_degenerate_APPARATUS_ONLY,saturation_degenerate_APPARATUS_ONLY,LowLow_Nondegenerate_Candidate_APPARATUS_ONLY,analytic_realized_delta_p_u0_convention,driven_realized_contrast_mean,driven_realized_contrast_range,window_schedule_composition
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,150,6,0,True,,0.406816,-0.00145288066666836,-0.9156452176726202,0.014997898077865833,1.6152532292824295,0.012669795226522323,0.025662865624643073,0.12880515975574913,0.2412077472,0.048714906794532616,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,175,7,1,True,,0.40564,-0.0006470354592340065,-0.24647616933476005,0.001998006065957269,0.23786759048301792,0.009604747059845991,0.02369402275964541,0.11635933311221941,0.24100381440000004,0.048554612551229365,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,200,8,2,True,,0.4062080000000001,-0.0008265900154854344,-0.42785528528363764,0.006482708685680032,0.5644704621060519,0.0016533085440526185,0.02230443336451708,0.12013549678948837,0.24112097280000003,0.0498206858242638,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,225,9,0,True,,0.40652799999999994,-0.0009258646366900008,-0.5843310601263106,-0.00440690327819636,-0.2977626761674478,0.008876438629586966,0.02064069373130378,0.10823362693779115,0.24119257600000005,0.049262817783801205,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,250,10,1,True,,0.4067,-0.0004962028556552666,-0.13105071733429785,-0.011248607594936708,-1.2393258585651084,0.002873560031505464,0.0212452416581654,0.11999016444556145,0.2412204528,0.04968651728587948,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,275,11,2,True,,0.40724400000000005,-0.0009754637552130805,-0.5809077535516683,-0.012556405832803676,-1.2863677185862983,0.009826836447418623,0.021765207037326994,0.11982988056342174,0.2413177584,0.04945911911872269,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,300,12,0,False,EXITS_PRIMARY_BLOCK_SET,0.407428,-0.0009519704709897005,-0.5489684309924423,-0.003671839850745599,-0.2433929138499132,0.003499962189049288,0.02312112055868291,0.11977576376739998,0.24134168480000004,0.04924697773467932,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s31415,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,31415,0,0,0,False,PRE_PRIMARY_PHASE_IMBALANCE,0.40213599999999994,-0.001577869957551285,-1.067971109274141,0.014018069444054275,1.3662106603424167,0.05316703300534323,0.0801721559207255,0.8325541587110974,0.2393832128,0.047992473409900434,False,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s31415,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,31415,25,1,1,False,PRE_PRIMARY_PHASE_IMBALANCE,0.40626799999999996,-0.00046300629050731104,-0.13034958866342516,0.004459715116287675,0.48032766722630643,0.004103120828041292,0.024418592419978603,0.13980918964868222,0.24111589600000002,0.04866571869396362,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s31415,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,31415,50,2,2,False,PRE_PRIMARY_PHASE_IMBALANCE,0.406312,6.620062262252283e-05,0.45089373935040394,-0.0076795531587949125,-0.7654573536621635,0.006305539081579178,0.024774346365733436,0.13290279358497212,0.24112123200000002,0.04852297039547352,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
